date, pm25, pm10, o3, no2, so2, co
2023/12/24, 86, 35, 30, 33, 4, 4
2023/12/25, 76, 32, 37, 33, 2, 4
2023/12/26, 72, 45, 39, 37, 2, 4
2023/12/27, 83, 35, 38, 39, 2, 4
2023/12/28, 71, 47, 36, 39, 2, 4
2023/12/29, 97, 39, 38, 28, 1, 3
2023/12/30, 78, 49, 50, 56, 3, 4
2023/12/31, 103, 57, 51, 59, 5, 6
2024/1/1, 126, 62, 64, 20, 1, 4
2023/7/1, 45, 8, 15, 22, 1, 4
2023/7/2, 25, 10, 23, 20, 2, 4
2023/7/3, 30, 11, 21, 22, 2, 4
2023/7/4, 30, 13, 18, 18, 2, 4
2023/7/5, 36, 11, 16, 17, 2, 4
2023/7/6, 28, 15, 18, 17, 2, 4
2023/7/7, 36, 15, 19, 16, 2, 3
2023/7/8, 46, 7, 18, 13, 2, 4
2023/7/9, 25, 9, 18, 16, 2, 3
2023/7/10, 25, 10, 20, 19, 2, 4
2023/7/11, 30, 11, 22, 20, 2, 3
2023/7/12, 33, 15, 20, 25, 2, 5
2023/7/13, 44, 17, 31, 30, 3, 4
2023/7/14, 46, 31, 68, 51, 4, 5
2023/7/15, 72, 14, 29, 18, 1, 2
2023/7/16, 42, 16, 29, 5, 1, 2
2023/7/17, 35, 22, 26, 19, 1, 3
2023/7/18, 58, 15, 18, 20, 2, 4
2023/7/19, 38, 11, 14, 20, 2, 4
2023/7/20, 20, 21, 16, 26, 5, 4
2023/7/21, 52, 15, 22, 22, 2, 3
2023/7/22, 43, 12, 15, 15, 2, 2
2023/7/23, 35, 11, 19, 21, 3, 3
2023/7/24, 31, 19, 28, 24, 3, 3
2023/7/25, 40, 43, 128, 58, 5, 4
2023/7/26, 93, 38, 68, 50, 2, 5
2023/7/27, 75, 30, 73, 45, 4, 5
2023/7/28, 62, 27, 37, 27, 1, 4
2023/7/29, 63, 24, 24, 19, 1, 3
2023/7/30, 52, 12, 20, 18, 1, 2
2023/7/31, 38, 17, 27, 25, 1, 3
