date, pm25, pm10, o3, no2, so2, co
2020/11/17, 83, 65, 15, 22, 7, 6
2020/11/18, 141, 23, 25, 9, 9, 5
2020/11/19, 66, 41, 25, 5, 9, 6
2020/11/20, 30, 27, 23, 12, 6, 9
2020/11/21, 68, 47, 21, 21, 8, 11
2020/11/22, 123, 41, 19, 15, 6, 9
2020/11/23, 100, 39, 22, 12, 6, 7
2020/11/24, 90, 56, 22, 20, 8, 7
2020/11/25, 136, 66, 15, 21, 8, 6
2020/11/26, 164, 62, 18, 20, 6, 4
2020/11/27, 154, 88, 15, 27, 8, 8
2020/11/28, 182, 55, 17, 19, 5, 4
2020/11/29, 128, 71, 18, 22, 8, 6
2020/11/30, 163, 52, 19, 15, 6, 5
2020/12/1, 119, 61, 18, 20, 9, 6
2020/12/2, 138, 58, 22, 20, 9, 5
2020/12/3, 144, 49, 27, 15, 5, 5
2020/12/4, 103, 49, 28, 15, 6, 4
2020/12/5, 99, 46, 26, 19, 5, 5
2020/12/6, 112, 58, 29, 22, 7, 5
2020/12/7, 140, 52, 26, 16, 6, 4
2020/12/8, 119, 46, 24, 17, 7, 4
2020/12/9, 96, 64, 24, 25, 12, 8
2020/12/10, 145, 57, 27, 19, 6, 6
2020/12/11, 123, 60, 25, 21, 6, 6
2020/12/12, 129, 65, 21, 24, 7, 7
2020/12/13, 145, 71, 17, 21, 9, 6
2020/12/14, 152, 65, 15, 21, 8, 7
2020/12/15, 138, 45, 20, 17, 7, 5
2020/12/16, 98, 64, 20, 16, 7, 8
2020/12/17, 145, 59, 21, 16, 8, 8
2020/12/18, 138, 53, 19, 14, 7, 6
2020/12/19, 81, 46, 19, 15, 5, 6
2020/12/20, 96, 62, 25, 18, 10, 7
2020/12/21, 149, 49, 29, 17, 8, 4
2020/12/22, 114, 62, 28, 22, 10, 6
2020/12/23, 155, 94, 24, 29, 12, 11
2020/12/24, 193, 49, 22, 14, 8, 6
2020/12/25, 104, 86, 22, 22, 9, 12
2020/12/26, 175, 50, 21, 18, 8, 6
2020/12/27, 109, 53, 22, 16, 9, 5
2020/12/28, 115, 72, 18, 20, 9, 7
2020/12/29, 151, 46, 23, 17, 8, 5
2020/12/30, 105, 44, 23, 13, 8, 6
2020/12/31, 95, 40, 23, 15, 7, 7
2021/1/1, 84, 56, 26, 20, 10, 8
2021/1/2, 137, 63, 26, 17, 9, 8
2021/1/3, 150, 54, 25, 15, 10, 7
2021/1/4, 136, 55, 25, 17, 9, 6
2020/7/1, 45, 56, 56, 19, 5, 6
2020/7/2, 70, 47, 46, 15, 5, 7
2020/7/3, 68, 37, 60, 17, 5, 6
2020/7/4, 68, 34, 58, 11, 5, 7
2020/7/5, 69, 25, 53, 8, 5, 6
2020/7/6, 57, 24, 44, 11, 5, 5
2020/7/7, 47, 31, 44, 16, 4, 5
2020/7/8, 56, 40, 59, 16, 3, 6
2020/7/9, 65, 31, 47, 12, 3, 6
2020/7/10, 44, 23, 37, 10, 3, 5
2020/7/11, 34, 34, 50, 14, 4, 5
2020/7/12, 50, 40, 49, 13, 3, 5
2020/7/13, 56, 38, 55, 15, 3, 6
2020/7/14, 58, 34, 64, 15, 3, 6
2020/7/15, 55, 35, 77, 16, 3, 6
2020/7/16, 59, 60, 114, 15, 4, 8
2020/7/17, 103, 57, 94, 14, 4, 8
2020/7/18, 102, 41, 62, 19, 4, 6
2020/7/19, 69, 18, 36, 13, 3, 5
2020/7/20, 33, 24, 36, 14, 4, 4
2020/7/21, 27, 31, 71, 15, 4, 6
2020/7/22, 48, 47, 116, 17, 5, 9
2020/7/23, 83, 43, 88, 16, 6, 8
2020/7/24, 71, 42, 74, 12, 5, 7
2020/7/25, 64, 36, 61, 10, 5, 7
2020/7/26, 52, 24, 53, 8, 6, 6
2020/7/27, 25, 25, 44, 9, 5, 7
2020/7/28, 28, 26, 43, 11, 5, 7
2020/7/29, 32, 30, 58, 11, 5, 9
2020/7/30, 45, 53, 59, 13, 5, 11
2020/7/31, 92, 41, 61, 10, 4, 10
2020/8/1, 69, 22, 48, 10, 5, 8
2020/8/2, 40, 22, 54, 7, 5, 5
2020/8/3, 38, 22, 54, 11, 5, 6
2020/8/4, 35, 26, 41, 14, 5, 6
2020/8/5, 41, 28, 40, 11, 5, 5
2020/8/6, 37, 18, 21, 7, 4, 5
2020/8/7, 21, 25, 34, 10, 4, 5
2020/8/8, 32, 28, 36, 11, 4, 6
2020/8/9, 45, 31, 46, 12, 4, 6
2020/8/10, 53, 29, 42, 14, 4, 5
2020/8/11, 50, 20, 34, 11, 3, 4
2020/8/12, 34, 36, 32, 12, 5, 6
2020/8/13, 45, 16, 25, 8, 4, 5
2020/8/14, 26, 18, 29, 12, 4, 5
2020/8/15, 26, 24, 28, 12, 5, 6
2020/8/16, 32, 23, 52, 13, 6, 5
2020/8/17, 39, 19, 43, 11, 5, 6
2020/8/18, 31, 17, 32, 10, 4, 4
2020/8/19, 22, 22, 32, 11, 3, 4
2020/8/20, 24, 35, 41, 19, 4, 6
2020/8/21, 60, 42, 50, 22, 5, 6
2020/8/22, 71, 32, 46, 20, 5, 7
2020/8/23, 66, 24, 47, 13, 4, 6
2020/8/24, 55, 28, 44, 10, 3, 6
2020/8/25, 54, 43, 40, 17, 4, 7
2020/8/26, 70, 14, 33, 9, 3, 6
2020/8/27, 34, 12, 24, 10, 4, 6
2020/8/28, 23, 9, 24, 9, 4, 5
2020/8/29, 21, 15, 21, 11, 4, 5
2020/8/30, 29, 30, 53, 12, 5, 7
2020/8/31, 66, 18, 42, 13, 4, 6
2020/9/1, 41, 28, 34, 14, 5, 6
2020/9/2, 48, 26, 33, 11, 5, 5
2020/9/3, 37, 10, 30, 4, 4, 4
2020/9/4, 48, 23, 51, 9, 4, 6
2020/9/5, 64, 30, 57, 14, 5, 6
2020/9/6, 58, 41, 47, 17, 5, 6
2020/9/7, 72, 9, 34, 8, 4, 5
2020/9/8, 27, 7, 25, 7, 4, 5
2020/9/9, 11, 10, 16, 6, 5, 5
2020/9/10, 13, 15, 25, 6, 5, 4
2020/9/11, 15, 17, 17, 8, 5, 5
2020/9/12, 30, 18, 20, 10, 6, 5
2020/9/13, 33, 41, 30, 16, 6, 6
2020/9/14, 47, 56, 33, 21, 7, 8
2020/9/15, 73, 29, 32, 15, 6, 6
2020/9/16, 51, 12, 32, 9, 5, 5
2020/9/17, 44, 13, 26, 14, 4, 5
2020/9/18, 31, 15, 21, 10, 4, 5
2020/9/19, 19, 18, 17, 11, 4, 4
2020/9/20, 32, 27, 24, 14, 5, 5
2020/9/21, 35, 51, 13, 20, 7, 7
2020/9/22, 75, 40, 31, 17, 5, 7
2020/9/23, 82, 45, 29, 20, 6, 6
2020/9/24, 73, 59, 31, 22, 6, 7
2020/9/25, 84, 54, 31, 20, 7, 9
2020/9/26, 79, 32, 34, 14, 7, 6
2020/9/27, 48, 32, 26, 16, 5, 7
2020/9/28, 53, 39, 25, 18, 5, 6
2020/9/29, 66, 48, 24, 19, 4, 8
2020/9/30, 78, 43, 28, 15, 7, 9
2020/4/1, 87, 52, 40, 11, 7, 4
2020/4/2, 89, 59, 41, 13, 9, 5
2020/4/3, 99, 20, 38, 4, 5, 2
2020/4/4, 26, 26, 47, 12, 6, 3
2020/4/5, 61, 86, 60, 22, 10, 8
2020/4/6, 208, 26, 48, 6, 5, 3
2020/4/7, 38, 17, 29, 8, 7, 4
2020/4/8, 44, 31, 48, 18, 6, 5
2020/4/9, 76, 43, 45, 18, 7, 5
2020/4/10, 75, 41, 43, 15, 8, 5
2020/4/11, 72, 80, 74, 24, 9, 7
2020/4/12, 161, 114, 92, 23, 8, 8
2020/4/13, 221, 117, 68, 23, 8, 8
2020/4/14, 191, 41, 43, 9, 4, 4
2020/4/15, 59, 59, 40, 18, 7, 7
2020/4/16, 117, 262, 83, 51, 17, 21
2020/4/17, 498, 353, 75, 54, 15, 21
2020/4/18, 588, 107, 83, 15, 7, 9
2020/4/19, 231, 24, 65, 5, 5, 6
2020/4/20, 96, 12, 33, 3, 3, 5
2020/4/21, 44, 12, 29, 4, 4, 5
2020/4/22, 53, 17, 34, 6, 4, 5
2020/4/23, 48, 32, 42, 11, 6, 5
2020/4/24, 73, 17, 38, 5, 4, 5
2020/4/25, 53, 28, 33, 9, 4, 5
2020/4/26, 59, 33, 46, 12, 7, 2
2020/4/27, 74, 59, 51, 15, 8, 3
2020/4/28, 130, 78, 60, 24, 9, 4
2020/4/29, 142, 58, 72, 13, 9, 4
2020/4/30, 121, 68, 91, 18, 12, 6
2020/5/1, 141, 71, 68, 21, 9, 3
2020/5/2, 145, 17, 37, 9, 3, 2
2020/5/3, 67, 18, 49, 12, 6, 2
2020/5/4, 63, 33, 50, 13, 7, 5
2020/5/5, 80, 30, 45, 18, 4, 4
2020/5/6, 67, 50, 74, 12, 6, 4
2020/5/7, 95, 44, 69, 12, 6, 4
2020/5/8, 77, 56, 64, 13, 6, 5
2020/5/9, 122, 63, 64, 19, 7, 5
2020/5/10, 112, 24, 56, 7, 2, 4
2020/5/11, 52, 18, 46, 8, 2, 3
2020/5/12, 56, 23, 46, 11, 2, 3
2020/5/13, 57, 89, 102, 12, 6, 4
2020/5/14, 97, 56, 84, 14, 4, 3
2020/5/15, 85, 46, 79, 10, 4, 3
2020/5/16, 74, 55, 65, 17, 7, 5
2020/5/17, 96, 16, 46, 4, 4, 4
2020/5/18, 53, 19, 35, 7, 4, 7
2020/5/19, 40, 35, 45, 12, 5, 5
2020/5/20, 56, 33, 45, 13, 5, 4
2020/5/21, 57, 36, 65, 12, 7, 5
2020/5/22, 70, 22, 46, 11, 7, 6
2020/5/23, 66, 27, 38, 10, 6, 4
2020/5/24, 64, 13, 34, 7, 3, 4
2020/5/25, 40, 17, 37, 9, 4, 2
2020/5/26, 40, 31, 53, 14, 6, 4
2020/5/27, 53, 35, 53, 15, 6, 3
2020/5/28, 70, 37, 66, 15, 7, 3
2020/5/29, 70, 52, 74, 10, 5, 4
2020/5/30, 75, 48, 76, 12, 5, 5
2020/5/31, 88, 14, 57, 12, 5, 3
2020/6/1, 34, 14, 46, 10, 5, 1
2020/6/2, 27, 32, 37, 12, 6, 3
2020/6/3, 54, 18, 42, 14, 4, 3
2020/6/4, 51, 19, 40, 12, 5, 4
2020/6/5, 31, 33, 62, 14, 8, 4
2020/6/6, 50, 37, 110, 9, 7, 4
2020/6/7, 53, 62, 154, 9, 6, 6
2020/6/8, 95, 43, 117, 12, 5, 5
2020/6/9, 57, 35, 46, 17, 5, 4
2020/6/10, 60, 22, 45, 10, 5, 3
2020/6/11, 21, 29, 40, 17, 4, 2
2020/6/12, 34, 33, 48, 17, 3, 2
2020/6/13, 49, 12, 34, 7, 2, 2
2020/6/14, 27, 13, 29, 8, 3, 3
2020/6/15, 21, 23, 45, 11, 4, 3
2020/6/16, 38, 20, 43, 7, 4, 3
2020/6/17, 30, 16, 33, 7, 4, 3
2020/6/18, 17, 25, 41, 11, 4, 3
2020/6/19, 35, 27, 44, 12, 6, 5
2020/6/20, 42, 34, 63, 12, 5, 6
2020/6/21, 63, 30, 54, 14, 6, 5
2020/6/22, 49, 22, 45, 8, 6, 5
2020/6/23, 41, 14, 64, 8, 5, 4
2020/6/24, 18, 12, 34, 11, 5, 4
2020/6/25, 19, 25, 37, 11, 5, 5
2020/6/26, 32, 20, 31, 13, 5, 5
2020/6/27, 25, 23, 48, 15, 6, 5
2020/6/28, 37, 15, 43, 11, 5, 4
2020/6/29, 37, 17, 33, 8, 7, 5
2020/6/30, 23, 31, 41, 17, 6, 6
2020/1/2, 154, 94, 40, 23, 13, 10
2020/1/3, 186, 105, 35, 27, 21, 11
2020/1/4, 204, 201, 20, 43, 25, 18
2020/1/5, 343, 110, 24, 37, 40, 11
2020/1/6, 200, 104, 25, 42, 27, 13
2020/1/7, 210, 94, 30, 30, 19, 10
2020/1/8, 206, 57, 22, 18, 12, 6
2020/1/9, 135, 99, 16, 27, 26, 10
2020/1/10, 197, 98, 22, 31, 31, 11
2020/1/11, 212, 159, 23, 33, 16, 15
2020/1/12, 301, 145, 24, 35, 22, 12
2020/1/13, 275, 99, 22, 25, 13, 8
2020/1/14, 204, 152, 24, 38, 28, 15
2020/1/15, 295, 134, 25, 38, 32, 12
2020/1/16, 249, 134, 29, 24, 15, 12
2020/1/17, 252, 114, 24, 35, 35, 12
2020/1/18, 226, 168, 21, 44, 33, 20
2020/1/19, 304, 139, 41, 38, 18, 17
2020/1/20, 282, 176, 45, 24, 13, 15
2020/1/21, 320, 65, 46, 14, 15, 7
2020/1/22, 122, 85, 25, 22, 12, 11
2020/1/23, 188, 92, 32, 19, 12, 10
2020/1/24, 175, 45, 37, 8, 11, 5
2020/1/25, 109, 89, 27, 24, 37, 11
2020/1/26, 195, 123, 43, 20, 34, 13
2020/1/27, 235, 85, 41, 28, 48, 9
2020/1/28, 175, 118, 39, 19, 22, 11
2020/1/29, 219, 49, 39, 6, 12, 5
2020/1/30, 105, 45, 32, 12, 11, 6
2020/1/31, 118, 117, 33, 24, 26, 15
2020/2/1, 240, 118, 43, 19, 21, 12
2020/2/2, 223, 30, 37, 4, 8, 5
2020/2/3, 62, 37, 31, 7, 8, 6
2020/2/4, 93, 50, 30, 10, 12, 8
2020/2/5, 113, 54, 29, 8, 11, 8
2020/2/6, 152, 54, 32, 9, 16, 8
2020/2/7, 138, 75, 41, 13, 17, 9
2020/2/8, 168, 75, 39, 11, 16, 9
2020/2/9, 157, 64, 42, 8, 24, 7
2020/2/10, 146, 79, 40, 15, 19, 9
2020/2/11, 177, 64, 46, 11, 21, 7
2020/2/12, 147, 66, 43, 11, 10, 8
2020/2/13, 159, 62, 32, 12, 10, 7
2020/2/14, 120, 19, 29, 5, 7, 3
2020/2/15, 62, 62, 37, 11, 14, 7
2020/2/16, 147, 24, 34, 4, 7, 3
2020/2/17, 52, 21, 32, 6, 7, 4
2020/2/18, 69, 37, 37, 7, 9, 5
2020/2/19, 86, 56, 40, 12, 11, 7
2020/2/20, 136, 56, 39, 11, 12, 7
2020/2/21, 138, 61, 31, 18, 15, 7
2020/2/22, 135, 38, 35, 6, 9, 4
2020/2/23, 75, 46, 41, 6, 14, 5
2020/2/24, 111, 50, 41, 9, 6, 5
2020/2/25, 111, 61, 38, 14, 10, 7
2020/2/26, 137, 60, 47, 11, 7, 6
2020/2/27, 134, 58, 45, 12, 14, 7
2020/2/28, 140, 43, 32, 12, 12, 6
2020/2/29, 112, 62, 32, 10, 6, 6
2020/3/1, 157, 66, 42, 15, 10, 6
2020/3/2, 158, 77, 51, 17, 11, 7
2020/3/3, 175, 98, 36, 28, 13, 11
2020/3/4, 202, 51, 53, 10, 10, 3
2020/3/5, 113, 46, 43, 12, 14, 5
2020/3/6, 114, 41, 52, 11, 10, 5
2020/3/7, 103, 65, 51, 12, 10, 6
2020/3/8, 159, 62, 49, 13, 8, 7
2020/3/9, 157, 39, 99, 8, 5, 3
2020/3/10, 88, 43, 43, 10, 7, 6
2020/3/11, 98, 35, 37, 8, 6, 17
2020/3/12, 80, 37, 34, 7, 5, 2
2020/3/13, 51, 20, 29, 6, 3, 2
2020/3/14, 41, 24, 29, 8, 5, 3
2020/3/15, 61, 26, 29, 6, 6, 3
2020/3/16, 49, 31, 33, 8, 13, 3
2020/3/17, 76, 61, 32, 17, 26, 6
2020/3/18, 129, 43, 31, 13, 10, 5
2020/3/19, 93, 41, 28, 14, 8, 4
2020/3/20, 104, 33, 31, 13, 8, 3
2020/3/21, 73, 26, 28, 11, 8, 4
2020/3/22, 53, 29, 30, 17, 6, 4
2020/3/23, 74, 31, 36, 14, 4, 3
2020/3/24, 71, 32, 41, 13, 4, 3
2020/3/25, 69, 48, 48, 11, 5, 4
2020/3/26, 103, 46, 44, 7, 4, 3
2020/3/27, 52, 38, 32, 8, 4, 2
2020/3/28, 60, 37, 34, 8, 4, 3
2020/3/29, 103, 54, 44, 10, 6, 4
2019/10/1, 119, 70, 62, 11, 5, 10
2019/10/2, 109, 29, 16, 7, 4, 6
2019/10/3, 26, 22, 17, 10, 4, 7
2019/10/4, 28, 35, 21, 18, 4, 6
2019/10/5, 42, 38, 26, 13, 5, 4
2019/10/6, 55, 45, 28, 13, 5, 5
2019/10/7, 63, 21, 15, 10, 2, 4
2019/10/8, 28, 43, 23, 15, 3, 5
2019/10/9, 53, 44, 29, 12, 4, 5
2019/10/10, 55, 32, 20, 13, 4, 5
2019/10/11, 31, 35, 19, 14, 4, 4
2019/10/12, 47, 31, 25, 13, 2, 3
2019/10/13, 38, 41, 28, 16, 2, 4
2019/10/14, 50, 54, 28, 13, 2, 4
2019/10/15, 53, 69, 28, 29, 5, 7
2019/10/16, 100, 71, 27, 31, 7, 8
2019/10/17, 112, 87, 30, 36, 11, 12
2019/10/18, 131, 101, 59, 39, 19, 11
2019/10/19, 157, 83, 43, 18, 10, 8
2019/10/20, 131, 34, 30, 15, 6, 3
2019/10/21, 40, 70, 23, 33, 18, 6
2019/10/22, 101, 92, 27, 36, 12, 8
2019/10/23, 123, 121, 41, 39, 14, 10
2019/10/24, 160, 39, 28, 11, 3, 6
2019/10/25, 63, 29, 29, 15, 4, 4
2019/10/26, 62, 47, 28, 19, 10, 6
2019/10/28, 82, 68, 33, 21, 9, 8
2019/10/29, 128, 35, 32, 13, 5, 4
2019/10/30, 66, 46, 25, 18, 11, 5
2019/10/31, 72, 38, 24, 11, 6, 4
2019/11/1, 48, 27, 23, 13, 5, 4
2019/11/2, 42, 31, 26, 11, 4, 3
2019/11/3, 48, 29, 25, 15, 4, 4
2019/11/4, 57, 52, 21, 21, 12, 5
2019/11/5, 87, 44, 23, 13, 3, 4
2019/11/6, 49, 40, 23, 16, 6, 5
2019/11/7, 66, 29, 22, 12, 4, 5
2019/11/8, 53, 41, 22, 13, 5, 5
2019/11/9, 58, 60, 20, 24, 18, 7
2019/11/10, 101, 81, 24, 23, 19, 9
2019/11/11, 166, 48, 23, 15, 8, 6
2019/11/12, 84, 29, 21, 14, 7, 4
2019/11/13, 44, 28, 22, 9, 6, 5
2019/11/14, 49, 27, 23, 11, 5, 6
2019/11/15, 60, 39, 22, 13, 4, 3
2019/11/16, 74, 40, 21, 14, 5, 3
2019/11/17, 64, 54, 20, 23, 12, 6
2019/11/18, 105, 47, 23, 10, 5, 3
2019/11/19, 60, 30, 24, 12, 4, 3
2019/11/20, 53, 57, 23, 22, 16, 7
2019/11/21, 123, 73, 17, 27, 19, 10
2019/11/22, 157, 58, 25, 13, 11, 7
2019/11/23, 108, 41, 23, 10, 7, 4
2019/11/24, 69, 30, 22, 9, 5, 4
2019/11/25, 49, 37, 18, 11, 4, 5
2019/11/26, 64, 50, 16, 14, 9, 6
2019/11/27, 78, 36, 18, 11, 3, 4
2019/11/28, 61, 46, 17, 15, 5, 6
2019/11/29, 86, 49, 21, 19, 7, 7
2019/11/30, 97, 56, 19, 17, 9, 7
2019/12/1, 110, 44, 27, 16, 10, 5
2019/12/2, 104, 39, 23, 13, 8, 4
2019/12/3, 74, 32, 21, 11, 5, 4
2019/12/4, 60, 46, 19, 15, 7, 6
2019/12/5, 80, 46, 18, 14, 7, 6
2019/12/6, 91, 60, 21, 16, 10, 7
2019/12/7, 108, 48, 23, 14, 8, 5
2019/12/8, 96, 66, 22, 21, 19, 6
2019/12/9, 145, 82, 17, 23, 23, 8
2019/12/10, 166, 116, 15, 30, 20, 11
2019/12/11, 213, 55, 24, 19, 15, 4
2019/12/12, 118, 71, 26, 18, 18, 6
2019/12/13, 136, 64, 21, 21, 16, 9
2019/12/14, 134, 64, 18, 21, 18, 7
2019/12/15, 147, 56, 24, 19, 15, 8
2019/12/16, 117, 64, 25, 23, 17, 9
2019/12/17, 148, 44, 24, 17, 7, 6
2019/12/18, 117, 78, 25, 22, 10, 8
2019/12/19, 165, 102, 21, 26, 18, 11
2019/12/20, 191, 79, 20, 20, 16, 9
2019/12/21, 166, 136, 15, 31, 24, 15
2019/12/22, 222, 149, 15, 34, 26, 15
2019/12/23, 238, 164, 25, 31, 25, 14
2019/12/24, 274, 152, 17, 37, 35, 13
2019/12/25, 238, 73, 27, 20, 14, 6
2019/12/26, 146, 120, 22, 22, 23, 14
2019/12/27, 230, 150, 16, 33, 35, 17
2019/12/28, 256, 233, 24, 35, 28, 19
2019/12/29, 318, 78, 20, 22, 13, 8
2019/12/30, 154, , , , , 
2019/7/1, 36, 32, 26, 19, 4, 5
2019/7/2, 61, 36, 31, 18, 4, 6
2019/7/3, 69, 34, 47, 16, 4, 5
2019/7/4, 65, 44, 55, 15, 3, 7
2019/7/5, 88, 41, 62, 15, 3, 6
2019/7/6, 70, 48, 59, 16, 3, 7
2019/7/7, 80, 53, 70, 16, 3, 6
2019/7/8, 79, 46, 61, 16, 3, 6
2019/7/9, 71, 38, 54, 16, 5, 5
2019/7/10, 58, 36, 65, 19, 4, 4
2019/7/11, 44, 40, 57, 15, 5, 4
2019/7/12, 53, 42, 52, 18, 5, 5
2019/7/13, 56, 27, 45, 10, 4, 4
2019/7/14, 49, 33, 44, 18, 4, 6
2019/7/15, 57, 40, 62, 19, 4, 6
2019/7/16, 69, 38, 49, 9, 4, 6
2019/7/17, 73, 40, 49, 14, 4, 6
2019/7/18, 62, 40, 58, 18, 4, 7
2019/7/19, 70, 47, 54, 14, 6, 7
2019/7/20, 86, 25, 29, 10, 4, 5
2019/7/21, 37, 21, 32, 14, 4, 6
2019/7/22, 33, 32, 42, 16, 5, 6
2019/7/23, 45, 29, 44, 11, 5, 6
2019/7/24, 48, 22, 28, 9, 5, 5
2019/7/25, 31, 29, 38, 15, 5, 8
2019/7/26, 51, 31, 48, 14, 4, 7
2019/7/27, 51, 54, 64, 15, 4, 8
2019/7/28, 89, 52, 45, 10, 3, 10
2019/7/29, 84, 31, 42, 11, 3, 8
2019/7/30, 57, 37, 48, 13, 4, 9
2019/7/31, 62, 22, 38, 18, 4, 6
2019/8/1, 39, 29, 38, 15, 5, 5
2019/8/2, 48, 50, 44, 16, 4, 7
2019/8/3, 83, 33, 41, 14, 2, 5
2019/8/4, 57, 47, 55, 12, 2, 7
2019/8/5, 69, 44, 38, 16, 2, 7
2019/8/6, 76, 38, 31, 14, 2, 7
2019/8/7, 76, 23, 27, 10, 2, 7
2019/8/8, 41, 13, 17, 7, 1, 6
2019/8/9, 16, 29, 23, 12, 2, 8
2019/8/10, 35, 20, 13, 10, 3, 7
2019/8/11, 32, 18, 22, 9, 3, 6
2019/8/12, 28, 22, 22, 8, 3, 7
2019/8/13, 38, 19, 16, 11, 3, 7
2019/8/14, 38, 22, 12, 8, 3, 7
2019/8/15, 33, 14, 13, 7, 3, 6
2019/8/16, 16, 11, 10, 8, 3, 6
2019/8/17, 10, 16, 18, 9, 4, 6
2019/8/18, 13, 23, 15, 11, 4, 6
2019/8/19, 30, 29, 22, 12, 6, 8
2019/8/20, 49, 24, 32, 8, 5, 7
2019/8/21, 42, 26, 24, 10, 4, 7
2019/8/22, 41, 23, 25, 11, 4, 7
2019/8/23, 34, 33, 22, 14, 4, 7
2019/8/24, 39, 39, 25, 18, 5, 9
2019/8/25, 56, 30, 41, 13, 3, 6
2019/8/26, 50, 19, 41, 12, 1, 5
2019/8/27, 34, 22, 37, 14, 1, 5
2019/8/28, 33, 23, 27, 12, 1, 5
2019/8/29, 41, 21, 32, 11, , 5
2019/8/30, 29, 28, 29, 14, 3, 5
2019/8/31, 39, 35, 50, 12, 4, 6
2019/9/1, 45, 28, 39, 12, 4, 5
2019/9/2, 44, 48, 46, 20, 5, 9
2019/9/3, 77, 63, 83, 17, 5, 10
2019/9/4, 106, 50, 65, 21, 5, 8
2019/9/5, 70, 31, 46, 15, 5, 8
2019/9/6, 51, 43, 38, 17, 6, 9
2019/9/7, 61, 109, 35, 10, 4, 7
2019/9/8, 32, 27, 31, 11, 4, 5
2019/9/9, 21, 20, 21, 11, 4, 6
2019/9/10, 20, 35, 32, 19, 4, 7
2019/9/11, 42, 41, 38, 18, 5, 9
2019/9/12, 61, 27, 27, 9, 2, 8
2019/9/13, 43, 19, 16, 13, 2, 6
2019/9/14, 29, 24, 41, 10, 3, 4
2019/9/15, 29, 20, 32, 11, 3, 5
2019/9/16, 20, 26, 34, 11, 3, 5
2019/9/17, 36, 19, 34, 11, 1, 5
2019/9/18, 22, 23, 25, 15, 2, 6
2019/9/19, 49, 42, 32, 20, 6, 8
2019/9/20, 62, 24, 32, 14, 5, 6
2019/9/21, 53, 37, 33, 22, 9, 5
2019/9/22, 62, 36, 41, 19, 5, 4
2019/9/23, 56, 29, 40, 17, 3, 4
2019/9/24, 40, 48, 31, 23, 4, 6
2019/9/25, 67, 71, 33, 30, 7, 9
2019/9/26, 102, 60, 32, 27, 7, 8
2019/9/27, 94, 59, 67, 15, 6, 8
2019/9/28, 106, 32, 28, 14, 4, 4
2019/9/29, 43, 62, 55, 21, 7, 9
2019/9/30, 92, 74, 85, 11, 5, 10
2019/4/1, 115, 50, 42, 18, 6, 7
2019/4/2, 112, 66, 44, 11, 5, 7
2019/4/3, 100, 52, 41, 20, 7, 9
2019/4/4, 120, 45, 37, 14, 7, 10
2019/4/5, 112, 37, 40, 19, 6, 7
2019/4/6, 81, 28, 39, 16, 6, 5
2019/4/7, 70, 26, 36, 15, 7, 5
2019/4/8, 66, 37, 40, 21, 7, 6
2019/4/9, 79, 50, 40, 28, 8, 8
2019/4/10, 105, 53, 45, 23, 9, 8
2019/4/11, 119, 53, 45, 13, 8, 8
2019/4/12, 90, 59, 41, 12, 6, 8
2019/4/13, 85, 45, 41, 13, 8, 7
2019/4/14, 68, 70, 50, 21, 6, 6
2019/4/15, 99, 525, 61, 14, 6, 8
2019/4/16, 168, 205, 57, 9, 6, 8
2019/4/17, 141, 27, 54, 9, 4, 7
2019/4/18, 58, 29, 40, 14, 4, 7
2019/4/19, 68, 100, 41, 15, 4, 6
2019/4/20, 107, 164, 45, 17, 4, 5
2019/4/21, 143, 81, 48, 11, 3, 4
2019/4/22, 101, 237, 47, 14, 4, 6
2019/4/23, 130, 149, 43, 10, 3, 4
2019/4/24, 109, 32, 39, 13, 3, 5
2019/4/25, 64, 34, 45, 16, 3, 5
2019/4/26, 76, 56, 45, 19, 4, 5
2019/4/27, 85, 86, 52, 10, 5, 5
2019/4/28, 95, 57, 60, 17, 6, 6
2019/4/29, 114, 68, 59, 14, 7, 7
2019/4/30, 121, 35, 50, 11, 5, 5
2019/5/1, 43, 39, 42, 20, 6, 5
2019/5/2, 64, 51, 54, 25, 7, 6
2019/5/3, 78, 77, 75, 16, 7, 7
2019/5/4, 97, 38, 44, 10, 5, 7
2019/5/5, 74, 25, 39, 16, 4, 5
2019/5/6, 50, 46, 45, 22, 5, 5
2019/5/7, 65, 47, 47, 14, 4, 5
2019/5/8, 69, 41, 46, 21, 5, 6
2019/5/9, 54, 71, 70, 19, 7, 8
2019/5/10, 107, 83, 84, 23, 7, 7
2019/5/11, 114, 60, 80, 16, 5, 5
2019/5/12, 94, 71, 66, 10, 5, 6
2019/5/13, 100, 53, 40, 12, 4, 6
2019/5/14, 69, 85, 88, 17, 7, 7
2019/5/15, 96, 311, 58, 11, 6, 6
2019/5/16, 158, 67, 48, 15, 8, 9
2019/5/17, 112, 59, 44, 11, 6, 8
2019/5/18, 67, 21, 34, 12, 4, 7
2019/5/19, 65, 15, 37, 5, 5, 6
2019/5/20, 24, 8, 32, 7, 5, 6
2019/5/21, 16, 18, 30, 12, 4, 6
2019/5/22, 29, 38, 41, 21, 5, 7
2019/5/23, 58, 50, 95, 16, 6, 5
2019/5/24, 64, 73, 88, 12, 6, 5
2019/5/25, 97, 15, 22, 8, 4, 5
2019/5/26, 27, 11, 30, 9, 4, 5
2019/5/27, 23, 26, 31, 9, 10, 5
