date, pm25, pm10, o3, no2, so2, co
2022/12/8, 179, 73, , 31, 4, 9
2022/12/9, 131, 56, , 27, 4, 6
2022/12/10, 112, 33, , 12, 2, 5
2022/12/11, 52, 22, , 11, 2, 3
2022/12/12, 34, 418, , 16, 2, 4
2022/12/13, 185, 251, , 9, 1, 3
2022/12/14, 112, 67, , 19, 3, 5
2022/12/15, 81, 41, , 12, 2, 5
2022/12/16, 58, 21, , 8, 1, 3
2022/12/17, 36, 42, , 3, 1, 2
2022/12/18, 34, 40, , 15, 4, 7
2022/12/19, 63, 48, , 23, 4, 8
2022/12/20, 82, 65, , 28, 4, 9
2022/12/21, 122, 28, , 8, 1, 4
2022/12/22, 36, 19, , 5, 1, 2
2022/12/23, 26, 18, , 6, 1, 2
2022/12/24, 32, 27, , 11, 2, 3
2022/12/25, 56, 63, , 31, 6, 11
2022/12/26, 135, 51, , 23, 4, 9
2022/12/27, 92, 37, , 17, 4, 5
2022/12/28, 62, 45, , 22, 3, 5
2022/12/29, 80, 32, , 15, 3, 4
2022/12/30, 63, 77, , 28, 5, 8
2022/12/31, 155, 99, , 36, 7, 12
2023/1/1, 181, 74, , 30, 6, 11
2023/1/2, 146, 37, , 18, 3, 5
2022/7/1, 89, 38, , 12, 3, 8
2022/7/2, 100, 27, , 9, 2, 8
2022/7/3, 74, 27, , 8, 3, 6
2022/7/4, 70, 31, , 6, 3, 6
2022/7/5, 79, 8, , 4, 2, 5
2022/7/6, 25, 27, , 9, 3, 6
2022/7/7, 60, 52, , 8, 3, 8
2022/7/8, 97, 39, , 9, 3, 5
2022/7/9, 74, 23, , 6, 3, 6
2022/7/10, 57, 42, , 8, 3, 9
2022/7/11, 91, 13, , 5, 3, 7
2022/7/12, 43, 21, , 5, 3, 7
2022/7/13, 43, 52, , 7, 3, 11
2022/7/14, 104, 37, , 7, 3, 8
2022/7/15, 85, 53, , 9, 3, 9
2022/7/16, 99, 29, , 6, 3, 6
2022/7/17, 58, 33, , 8, 3, 8
2022/7/18, 59, 40, , 8, 3, 7
2022/7/19, 76, 29, , 6, 3, 6
2022/7/20, 65, 30, , 6, 3, 6
2022/7/21, 62, 35, , 9, 3, 8
2022/7/22, 62, 23, , 5, 2, 5
2022/7/23, 51, 36, , 5, 3, 5
2022/7/24, 72, 47, , 6, 3, 7
2022/7/25, 106, 44, , 7, 3, 8
2022/7/26, 68, 28, , 6, 3, 7
2022/7/27, 61, 20, , 6, 2, 7
2022/7/28, 58, 19, , 8, 3, 6
2022/7/29, 50, 29, , 7, 2, 5
2022/7/30, 68, 29, , 8, 2, 6
2022/7/31, 65, 40, , 6, 2, 5
2022/8/1, 85, 44, , 7, 2, 6
2022/8/2, 101, 42, , 6, 2, 6
2022/8/3, 101, 46, , 5, 2, 7
2022/8/4, 101, 39, , 6, 2, 7
2022/8/5, 94, 36, , 7, 2, 7
2022/8/6, 91, 28, , 5, , 6
2022/8/7, 73, 21, , 8, , 8
2022/8/8, 49, 21, , 10, 2, 6
2022/8/9, 47, 23, , 7, , 5
2022/8/10, 51, 29, , 5, 2, 6
2022/8/11, 65, 50, , 7, , 7
2022/8/12, 113, 39, , 6, 2, 10
2022/8/13, 94, 37, , 8, 2, 6
2022/8/14, 91, 23, , 8, 2, 6
2022/8/15, 53, 21, , 7, 3, 6
2022/8/16, 42, 28, , 9, 3, 6
2022/8/17, 54, 39, , 9, 3, 7
2022/8/18, 87, 21, , 6, , 6
2022/8/19, 66, 12, , 6, 3, 4
2022/8/20, 21, 39, , 10, 4, 5
2022/8/21, 72, 26, , 6, 3, 6
2022/8/22, 63, 18, , 9, 3, 4
2022/8/23, 35, 22, , 9, 3, 4
2022/8/24, 38, 30, , 7, 4, 6
2022/8/25, 57, 30, , 8, 4, 6
2022/8/26, 56, 14, , 9, 2, 3
2022/8/27, 21, 33, , 12, 4, 4
2022/8/28, 58, 27, , 4, 2, 5
2022/8/29, 72, 52, , 9, 3, 8
2022/8/30, 111, 21, , 10, 3, 5
2022/8/31, 45, 36, , 11, 3, 4
2022/9/1, 46, 37, , 13, 6, 4
2022/9/2, 51, 41, , 9, 4, 6
2022/9/3, 74, 44, , 7, 3, 5
2022/9/4, 88, 26, , 7, 4, 3
2022/9/5, 66, 31, , 12, 4, 2
2022/9/6, 37, 35, , 16, 5, 3
2022/9/7, 53, 57, , 21, 7, 7
2022/9/8, 94, 62, , 13, 6, 6
2022/9/9, 106, 67, , 11, 7, 8
2022/9/10, 129, 38, , 6, 4, 7
2022/9/11, 75, 45, , 7, 3, 7
2022/9/12, 92, 54, , 10, 5, 9
2022/9/13, 108, 43, , 8, 5, 7
2022/9/14, 80, 34, , 7, 5, 6
2022/9/15, 60, 40, , 8, 5, 7
2022/9/16, 78, 50, , 9, 5, 6
2022/9/17, 84, 43, , 11, 4, 5
2022/9/18, 75, 34, , 13, 4, 3
2022/9/19, 31, 40, , 12, 4, 4
2022/9/20, 47, 47, , 12, 4, 5
2022/9/21, 79, 46, , 8, 3, 2
2022/9/22, 65, 33, , 7, 3, 2
2022/9/23, 26, 51, , 12, 5, 4
2022/9/24, 78, 78, , 14, 7, 8
2022/9/25, 140, 72, , 16, 5, 5
2022/9/26, 127, 71, , 19, 6, 6
2022/9/27, 133, 65, , 17, 5, 6
2022/9/28, 121, 65, , 15, 5, 6
2022/9/29, 130, 60, , 9, 4, 6
2022/9/30, 107, 61, , 13, 5, 8
2022/4/1, 93, 52, , 16, 3, 4
2022/4/2, 102, 59, , 14, 3, 4
2022/4/3, 121, 73, , 9, 4, 5
2022/4/4, 153, 80, , 9, 3, 6
2022/4/5, 125, 48, , 7, 2, 4
2022/4/6, 35, 61, , 14, 3, 6
2022/4/7, 95, 89, , 13, 4, 9
2022/4/8, 154, 82, , 14, 6, 11
2022/4/9, 150, 84, , 19, 6, 10
2022/4/10, 136, 85, , 9, 4, 7
2022/4/11, 115, 55, , 7, 3, 7
2022/4/12, 84, 29, , 9, 3, 6
2022/4/13, 69, 29, , 12, 2, 4
2022/4/14, 59, 25, , 6, 2, 2
2022/4/15, 60, 43, , 9, 2, 3
2022/4/16, 69, 65, , 10, 4, 4
2022/4/17, 133, 77, , 14, 5, 6
2022/4/18, 153, 67, , 14, 4, 7
2022/4/19, 128, 68, , 8, 4, 6
2022/4/20, 126, 95, , 9, 4, 5
2022/4/21, 99, 45, , 5, 2, 2
2022/4/22, 54, 74, , 11, 5, 5
2022/4/23, 107, 86, , 19, 5, 10
2022/4/24, 134, 70, , 17, 5, 11
2022/4/25, 121, 74, , 7, 3, 5
2022/4/26, 78, 53, , 10, 5, 4
2022/4/27, 60, 32, , 9, 2, 4
2022/4/28, 74, 54, , 13, 2, 4
2022/4/29, 106, 20, , 7, 2, 2
2022/4/30, 37, 39, , 9, 2, 2
2022/5/1, 56, 43, , 15, 4, 4
2022/5/2, 68, 63, , 9, 6, 5
2022/5/3, 86, 66, , 7, 5, 5
2022/5/4, 87, 67, , 7, 4, 5
2022/5/5, 100, 60, , 11, 3, 6
2022/5/6, 83, 29, , 9, 4, 5
2022/5/7, 56, 25, , 8, 2, 5
2022/5/8, 61, 45, , 13, 3, 5
2022/5/9, 88, 48, , 9, 2, 5
2022/5/10, 103, 45, , 11, 2, 4
2022/5/11, 99, 14, , 7, 2, 4
2022/5/12, 30, 23, , 7, 2, 1
2022/5/13, 41, 35, , 15, 3, 3
2022/5/14, 58, 37, , 12, 4, 4
2022/5/15, 77, 39, , 11, 3, 4
2022/5/16, 83, 57, , 14, 5, 5
2022/5/17, 107, 70, , 13, 8, 11
2022/5/18, 122, 55, , 12, 7, 7
2022/5/19, 93, 54, , 8, 5, 7
2022/5/20, 80, 52, , 8, 5, 6
2022/5/21, 85, 56, , 7, 5, 6
2022/5/22, 85, 55, , 9, 4, 6
2022/5/23, 96, 58, , 10, 5, 7
2022/5/24, 105, 34, , 7, 3, 4
2022/5/25, 45, 36, , 8, 3, 4
2022/5/26, 51, 44, , 11, 7, 5
2022/5/27, 59, 62, , 7, 6, 6
2022/5/28, 88, 44, , 5, 3, 3
2022/5/29, 63, 35, , 8, 4, 4
2022/5/30, 49, 53, , 10, 5, 5
2022/5/31, 76, 39, , 11, 4, 6
2022/6/1, 68, 45, , 11, 6, 5
2022/6/2, 71, 68, , 11, 7, 8
2022/6/3, 115, 70, , 10, 3, 11
2022/6/4, 137, 40, , 8, 3, 6
2022/6/5, 69, 13, , 5, 3, 4
2022/6/6, 21, 24, , 6, 4, 4
2022/6/7, 41, 34, , 6, 4, 5
2022/6/8, 51, 38, , 7, 3, 7
2022/6/9, 68, 42, , 7, 2, 8
2022/6/10, 77, 38, , 7, 4, 8
2022/6/11, 67, 29, , 7, 2, 7
2022/6/12, 59, 27, , 7, 2, 6
2022/6/13, 49, 39, , 6, 3, 9
2022/6/14, 80, 32, , 7, 2, 7
2022/6/15, 102, 40, , 11, 6, 10
2022/6/16, 80, 55, , 13, 5, 9
2022/6/17, 124, 49, , 9, 4, 10
2022/6/18, 97, 47, , 8, 6, 10
2022/6/19, 94, 57, , 10, 3, 8
2022/6/20, 114, 56, , 12, 4, 6
2022/6/21, 97, 57, , 15, 4, 9
2022/6/22, 128, 25, , 6, 2, 5
2022/6/23, 62, 19, , 8, 2, 2
2022/6/24, 18, 52, , 10, 5, 6
2022/6/25, 76, 56, , 10, 5, 7
2022/6/26, 96, 40, , 5, 2, 7
2022/6/27, 95, 22, , 7, 4, 7
2022/6/28, 58, 24, , 6, 3, 5
2022/6/29, 57, 41, , 8, 4, 10
2022/6/30, 83, 34, , 8, 3, 7
2022/1/4, 105, 54, , 21, 4, 11
2022/1/5, 103, 54, , 25, 6, 11
2022/1/6, 105, 87, , 35, 5, 10
2022/1/7, 167, 122, , 33, 4, 13
2022/1/8, 208, 77, , 22, 2, 8
2022/1/9, 147, 41, , 16, 2, 5
2022/1/10, 80, 30, , 14, 3, 3
2022/1/11, 63, 18, , 11, 3, 4
2022/1/12, 39, 39, , 16, 4, 5
2022/1/13, 69, 27, , 10, 2, 3
2022/1/14, 46, 78, , 20, 4, 6
2022/1/15, 158, 54, , 14, 2, 5
2022/1/16, 107, 16, , 10, 3, 3
2022/1/17, 36, 30, , 18, 2, 5
2022/1/18, 61, 81, , 28, 8, 12
2022/1/19, 145, 60, , 12, 4, 8
2022/1/20, 105, 45, , 14, 4, 5
2022/1/21, 79, 55, , 13, 3, 7
2022/1/22, 126, 76, , 22, 3, 14
2022/1/23, 163, 83, , 18, 6, 12
2022/1/24, 175, 79, , 19, 4, 11
2022/1/25, 171, 74, , 19, 3, 9
2022/1/26, 162, 21, , 9, 3, 5
2022/1/27, 58, 29, , 14, 3, 5
2022/1/28, 73, 28, , 9, 2, 4
2022/1/29, 67, 38, , 14, 3, 6
2022/1/30, 94, 76, , 16, 5, 10
2022/1/31, 157, 28, , 5, 2, 4
2022/2/1, 62, 12, , 4, 2, 4
2022/2/2, 28, 28, , 8, 2, 4
2022/2/3, 70, 25, , 6, 3, 5
2022/2/4, 64, 17, , 2, 2, 3
2022/2/5, 29, 15, , 3, 2, 2
2022/2/6, 34, 21, , 6, 2, 2
2022/2/7, 49, 29, , 13, 3, 5
2022/2/8, 67, 40, , 18, 3, 7
2022/2/9, 88, 72, , 23, 5, 7
2022/2/10, 154, 97, , 26, 4, 10
2022/2/11, 172, 95, , 21, 3, 9
2022/2/12, 165, 53, , 11, 3, 6
2022/2/13, 99, 39, , 7, 2, 5
2022/2/14, 86, 23, , 7, 2, 5
2022/2/15, 67, 30, , 11, 3, 6
2022/2/16, 71, 28, , 11, 5, 4
2022/2/17, 68, 40, , 17, 3, 4
2022/2/18, 91, 43, , 15, 3, 4
2022/2/19, 94, 26, , 7, 2, 2
2022/2/20, 54, 27, , 9, 2, 3
2022/2/21, 51, 25, , 7, 2, 2
2022/2/22, 45, 24, , 7, 2, 3
2022/2/23, 53, 54, , 23, 4, 5
2022/2/24, 110, 81, , 29, 5, 8
2022/2/25, 162, 117, , 35, 6, 11
2022/2/26, 194, 36, , 16, 4, 6
2022/2/27, 64, 59, , 19, 4, 5
2022/2/28, 95, 83, , 21, 4, 7
2022/3/1, 144, 22, , 7, 2, 2
2022/3/2, 36, 51, , 18, 3, 5
2022/3/3, 90, 81, , 27, 6, 9
2022/3/4, 131, 88, , 22, 5, 12
2022/3/5, 102, 38, , 13, 2, 5
2022/3/6, 48, 46, , 24, 6, 8
2022/3/7, 78, 52, , 21, 4, 8
2022/3/8, 97, 84, , 24, 6, 9
2022/3/9, 142, 119, , 39, 7, 12
2022/3/10, 180, 114, , 27, 4, 9
2022/3/11, 168, 101, , 19, 5, 10
2022/3/12, 168, 91, , 23, 5, 11
2022/3/13, 176, 72, , 19, 4, 9
2022/3/14, 149, 53, , 12, 3, 5
2022/3/15, 108, 83, , 18, 4, 9
2022/3/16, 154, 69, , 13, 4, 6
2022/3/17, 90, 38, , 8, 4, 5
2022/3/18, 56, 52, , 13, 3, 8
2022/3/19, 120, 30, , 9, 2, 5
2022/3/20, 86, 42, , 14, 4, 5
2022/3/21, 92, 39, , 16, 3, 5
2022/3/22, 86, 33, , 10, 4, 5
2022/3/23, 70, 79, , 18, 3, 8
2022/3/24, 164, 75, , 15, 4, 9
2022/3/25, 153, 69, , 14, 5, 8
2022/3/26, 144, 62, , 12, 2, 1
2022/3/27, 35, 51, , 12, 4, 2
2022/3/28, 93, 72, , 14, 4, 5
2022/3/29, 140, 31, , 10, 3, 8
2022/3/30, 75, 31, , 10, 3, 2
2022/3/31, 67, 46, , 12, 3, 4
2021/10/1, 79, 44, , 10, 4, 8
2021/10/2, 69, 66, , 13, 4, 11
2021/10/3, 106, 9, , 8, 3, 4
2021/10/4, 29, 13, , 11, 3, 4
2021/10/5, 41, 9, , 8, 3, 4
2021/10/6, 28, 16, , 15, 7, 13
2021/10/7, 45, 45, , 21, 4, 7
2021/10/8, 80, 34, , 18, 3, 9
2021/10/9, 66, 16, , 13, 2, 5
2021/10/10, 34, 24, , 20, 2, 6
2021/10/11, 38, 43, , 26, 4, 7
2021/10/12, 79, 52, , 29, 4, 9
2021/10/13, 91, 52, , 27, 4, 7
2021/10/14, 84, 50, , 19, 4, 5
2021/10/15, 77, 19, , 9, 2, 3
2021/10/16, 26, 48, , 16, 3, 3
2021/10/17, 75, 73, , 23, 6, 6
2021/10/18, 138, 24, , 12, 3, 3
2021/10/19, 38, 49, , 20, 4, 6
2021/10/20, 84, 49, , 20, 3, 6
2021/10/21, 90, 29, , 16, 3, 3
2021/10/22, 48, 46, , 23, 5, 5
2021/10/23, 81, 77, , 29, 5, 7
2021/10/24, 151, 119, , 35, 5, 10
2021/10/25, 192, 78, , 17, 4, 6
2021/10/26, 126, 28, , 19, 2, 5
2021/10/27, 43, 78, , 33, 5, 7
2021/10/28, 149, 113, , 41, 7, 9
2021/10/29, 177, 130, , 33, 4, 10
2021/10/30, 186, 77, , 22, 4, 7
2021/11/1, 128, 48, , 19, 5, 7
2021/11/2, 90, 47, , 22, 5, 6
2021/11/3, 93, 93, , 23, 3, 10
2021/11/4, 157, 123, , 31, 4, 13
2021/11/5, 169, 117, , 31, 5, 16
2021/11/6, 171, 33, , 14, 3, 6
2021/11/7, 66, 11, , 6, , 1
2021/11/8, 19, 21, , 9, 2, 1
2021/11/9, 33, 18, , 10, 2, 1
2021/11/10, 35, 19, , 11, 2, 1
2021/11/11, 32, 18, , 11, 2, 1
2021/11/12, 26, 35, , 17, 3, 3
2021/11/13, 55, 71, , 27, 5, 6
2021/11/14, 134, 51, , 22, 3, 4
2021/11/15, 76, 58, , 21, 4, 6
2021/11/16, 90, 58, , 23, 4, 9
2021/11/17, 102, 85, , 26, 4, 8
2021/11/18, 148, 139, , 34, 5, 15
2021/11/19, 212, 44, , 18, 3, 11
2021/11/20, 88, 45, , 22, 5, 11
2021/11/21, 63, 66, , 11, 2, 9
2021/11/22, 92, 39, , 9, 2, 7
2021/11/23, 32, 58, , 21, 4, 10
2021/11/24, 100, 87, , 30, 5, 14
2021/11/25, 160, 102, , 35, 5, 16
2021/11/26, 156, 63, , 25, 4, 6
2021/11/27, 98, 60, , 25, 6, 6
2021/11/28, 106, 108, , 32, 6, 9
2021/11/29, 175, 96, , 25, 3, 9
2021/11/30, 153, 17, , 9, 2, 3
2021/12/1, 32, 32, , 19, 2, 4
2021/12/2, 62, 53, , 20, 3, 5
2021/12/3, 100, 43, , 18, 4, 3
2021/12/4, 65, 84, , 30, 5, 9
2021/12/5, 149, 111, , 35, 6, 10
2021/12/6, 180, 57, , 23, 4, 6
2021/12/7, 93, 75, , 28, 4, 7
2021/12/8, 143, 75, , 31, 7, 8
2021/12/9, 156, 90, , 30, 6, 6
2021/12/10, 171, 84, , 19, 3, 6
2021/12/11, 159, 82, , 24, 4, 7
2021/12/12, 156, 12, , 9, 2, 1
2021/12/13, 24, 52, , 21, 3, 4
2021/12/14, 94, 103, , 32, 5, 8
2021/12/15, 176, 137, , 41, 7, 12
2021/12/16, 208, 59, , 19, 4, 7
2021/12/17, 91, 26, , 10, 2, 2
2021/12/18, 32, 55, , 21, 3, 5
2021/12/19, 88, 76, , 27, 4, 8
2021/12/20, 133, 106, , 35, 6, 11
2021/12/21, 166, 67, , 24, 7, 8
2021/12/22, 106, 49, , 17, 3, 5
2021/12/23, 78, 50, , 17, 4, 6
2021/12/24, 92, 31, , 7, 3, 3
2021/12/25, 52, 19, , 6, 1, 2
2021/12/26, 26, 29, , 11, 2, 3
2021/12/27, 53, 67, , 22, 4, 9
2021/12/28, 140, 82, , 25, 6, 10
2021/12/29, 162, 42, , 15, 6, 6
2021/12/30, 64, 46, , 17, 3, 5
2021/12/31, 80, 50, , 27, 6, 8
2022/1/1, 84, 86, , 28, 6, 10
2022/1/2, 144, 27, , 14, 3, 8
2022/1/3, 47, 57, , 24, 4, 9
2021/7/1, 54, 34, , 7, 3, 11
2021/7/2, 54, 22, , 4, 1, 7
2021/7/3, 41, 26, , 5, 1, 5
2021/7/4, 58, 44, , 9, 2, 7
2021/7/5, 75, 33, , 7, 2, 9
2021/7/6, 52, 69, , 11, 1, 12
2021/7/7, 95, 40, , 8, 5, 8
2021/7/8, 74, 44, , 8, 1, 9
2021/7/9, 68, 55, , 11, 1, 10
2021/7/10, 80, 41, , 7, 1, 9
2021/7/11, 63, 19, , 3, 1, 7
2021/7/12, 40, 33, , 5, 1, 8
2021/7/13, 62, 28, , 6, , 8
2021/7/14, 55, 37, , 8, 7, 8
2021/7/15, 66, 32, , 5, 2, 7
2021/7/16, 66, 23, , 6, 2, 6
2021/7/17, 38, 33, , 7, 2, 6
2021/7/18, 55, 33, , 7, 2, 6
2021/7/19, 57, 24, , 6, 3, 7
2021/7/20, 43, 29, , 9, 2, 6
2021/7/21, 48, 35, , 8, 2, 5
2021/7/22, 59, 42, , 10, 2, 6
2021/7/23, 73, 52, , 9, 1, 6
2021/7/24, 97, 41, , 7, 2, 6
2021/7/25, 80, 41, , 6, 2, 6
2021/7/26, 71, 21, , 8, 2, 7
2021/7/27, 36, 41, , 14, 2, 13
2021/7/28, 61, 25, , 9, 1, 8
2021/7/29, 43, 6, , 5, 1, 6
2021/7/30, 19, 36, , 10, 2, 9
2021/7/31, 63, 12, , 6, 2, 8
2021/8/1, 26, 23, , 8, 3, 8
2021/8/2, 47, 35, , 7, 2, 9
2021/8/3, 67, 47, , 11, 2, 9
2021/8/4, 73, 52, , 13, 11, 10
2021/8/5, 92, 34, , 8, , 7
2021/8/6, 72, 64, , 15, 2, 9
2021/8/7, 115, 61, , 14, 3, 9
2021/8/8, 119, 31, , 7, , 7
2021/8/9, 66, 40, , 9, 2, 7
2021/8/10, 75, 55, , 11, 3, 11
2021/8/11, 94, 28, , 8, 3, 7
2021/8/12, 54, 35, , 9, 3, 8
2021/8/13, 66, 32, , 8, 3, 6
2021/8/14, 61, 25, , 8, 3, 6
2021/8/15, 50, 39, , 10, 3, 8
2021/8/16, 74, 25, , 7, 4, 10
2021/8/17, 55, 37, , 12, 4, 9
2021/8/18, 73, 29, , 11, 2, 8
2021/8/19, 49, 30, , 8, , 9
2021/8/20, 65, 34, , 10, 2, 7
2021/8/21, 60, 47, , 7, 2, 8
2021/8/22, 85, 46, , 7, 2, 7
2021/8/23, 84, 24, , 8, 2, 5
2021/8/24, 52, 32, , 14, 2, 4
2021/8/25, 58, 26, , 12, 3, 4
2021/8/26, 52, 41, , 15, 3, 5
2021/8/27, 61, 36, , 13, 3, 6
2021/8/28, 61, 41, , 17, 3, 6
2021/8/29, 61, 38, , 14, 4, 7
2021/8/30, 66, 29, , 11, 3, 6
2021/8/31, 57, 34, , 11, 6, 7
2021/9/1, 69, 41, , 12, 4, 7
2021/9/2, 76, 44, , 10, 3, 7
2021/9/3, 80, 41, , 13, 2, 8
2021/9/4, 76, 27, , 12, 2, 7
2021/9/5, 54, 12, , 7, 2, 5
2021/9/6, 34, 20, , 11, 3, 5
2021/9/7, 51, 49, , 13, 4, 8
2021/9/8, 78, 46, , 10, 3, 7
2021/9/9, 71, 67, , 20, 4, 10
2021/9/10, 104, 73, , 14, 3, 11
2021/9/11, 128, 65, , 9, 3, 10
2021/9/12, 114, 38, , 12, 3, 9
2021/9/13, 74, 26, , 11, 4, 8
2021/9/14, 53, 40, , 16, 6, 8
2021/9/15, 52, 53, , 17, 4, 9
2021/9/16, 70, 25, , 14, 4, 8
2021/9/17, 53, 56, , 23, 6, 9
2021/9/18, 94, 25, , 10, 3, 8
2021/9/19, 48, 5, , 5, 3, 6
2021/9/20, 16, 17, , 14, 3, 6
2021/9/21, 44, 27, , 17, 6, 6
2021/9/22, 49, 44, , 22, 5, 8
2021/9/23, 60, 43, , 15, 3, 8
2021/9/24, 61, 32, , 16, 4, 6
2021/9/25, 59, 29, , 16, 3, 7
2021/9/26, 52, 29, , 11, 3, 7
2021/9/27, 60, 43, , 17, 4, 8
2021/9/28, 71, 50, , 14, 4, 8
2021/9/29, 80, 53, , 14, 7, 10
2021/9/30, 76, 41, , 11, 5, 9
2021/4/1, 107, 83, , 34, 7, 9
2021/4/2, 154, 34, , 11, 2, 5
2021/4/3, 69, 48, , 18, 3, 4
2021/4/4, 80, 68, , 15, 5, 6
2021/4/5, 149, 61, , 15, 4, 6
2021/4/6, 144, 69, , 20, 6, 9
2021/4/7, 108, 58, , 20, 7, 7
2021/4/8, 89, 59, , 18, 10, 6
2021/4/9, 109, 76, , 20, 5, 7
2021/4/10, 148, 67, , 21, 6, 6
2021/4/11, 135, 64, , 21, 4, 7
2021/4/12, 123, 16, , 7, 3, 2
2021/4/13, 30, 54, , 11, 4, 4
2021/4/14, 91, 132, , 11, 4, 5
2021/4/15, 161, 208, , 9, 3, 4
2021/4/16, 174, 40, , 10, 3, 4
2021/4/17, 43, 65, , 13, 6, 6
2021/4/18, 106, 88, , 15, 7, 8
2021/4/19, 142, 89, , 17, 7, 9
2021/4/20, 150, 57, , 20, 8, 9
2021/4/21, 92, 41, , 11, 4, 10
2021/4/22, 90, 32, , 9, 3, 6
2021/4/23, 64, 61, , 17, 6, 9
2021/4/24, 130, 54, , 21, 5, 7
2021/4/25, 111, 47, , 23, 4, 5
2021/4/26, 98, 77, , 12, 3, 5
2021/4/27, 102, 49, , 10, 3, 3
2021/4/28, 48, 66, , 13, 4, 4
2021/4/29, 84, 42, , 13, 4, 3
2021/4/30, 59, 38, , 13, 5, 6
2021/5/1, 69, 43, , 14, 6, 6
2021/5/2, 66, 47, , 10, 5, 4
2021/5/3, 81, 45, , 9, 5, 5
2021/5/4, 68, 62, , 9, 6, 3
2021/5/5, 58, 186, , 7, 5, 3
2021/5/6, 130, 130, , 6, 3, 3
2021/5/7, 124, 106, , 10, 5, 6
2021/5/8, 99, 52, , 21, 6, 7
2021/5/9, 72, 45, , 12, 6, 7
2021/5/10, 60, 37, , 13, 6, 9
2021/5/11, 75, 52, , 16, 6, 9
2021/5/12, 103, 60, , 15, 5, 10
2021/5/13, 101, 59, , 18, 6, 9
2021/5/14, 87, 38, , 10, 4, 8
2021/5/15, 58, 15, , 9, 3, 3
2021/5/16, 17, 40, , 12, 5, 5
2021/5/17, 66, 52, , 10, 7, 7
2021/5/18, 91, 49, , 7, 5, 7
2021/5/19, 77, 81, , 7, 4, 7
2021/5/20, 131, 69, , 9, 4, 7
2021/5/21, 110, 59, , 7, 4, 6
2021/5/22, 100, 152, , 7, 2, 3
2021/5/23, 145, 68, , 10, 2, 3
2021/5/24, 97, 60, , 12, 3, 3
2021/5/25, 77, 64, , 16, 5, 7
2021/5/26, 74, 49, , 11, 3, 5
2021/5/27, 61, 21, , 7, 3, 4
2021/5/28, 25, 39, , 10, 4, 5
2021/5/29, 53, 37, , 10, 6, 8
2021/5/30, 63, 68, , 14, 6, 11
2021/5/31, 85, 63, , 11, 4, 12
2021/6/1, 99, 58, , 11, 3, 9
2021/6/2, 92, 30, , 13, 3, 6
2021/6/3, 47, 37, , 9, 4, 4
2021/6/4, 43, 33, , 16, 4, 4
2021/6/5, 49, 55, , 21, 7, 9
2021/6/6, 76, 57, , 9, 6, 8
2021/6/7, 78, 57, , 8, 4, 10
2021/6/8, 93, 50, , 9, 5, 9
2021/6/9, 77, 29, , 8, 3, 7
2021/6/10, 52, 38, , 11, 4, 7
2021/6/11, 67, 64, , 9, 8, 9
2021/6/12, 114, 68, , 8, 4, 9
2021/6/13, 110, 42, , 6, 3, 10
2021/6/14, 77, 18, , 4, 5, 9
2021/6/15, 55, 44, , 12, 4, 10
2021/6/16, 76, 22, , 6, 6, 6
2021/6/17, 44, 27, , 8, 2, 5
2021/6/18, 38, 42, , 15, 3, 5
2021/6/19, 57, 34, , 11, 3, 4
2021/6/20, 50, 56, , 11, 5, 7
2021/6/21, 75, 34, , 7, 4, 6
2021/6/22, 54, 42, , 12, 3, 9
2021/6/23, 68, 63, , 16, 5, 10
2021/6/24, 84, 76, , 12, 2, 11
2021/6/25, 94, 51, , 7, 2, 11
2021/6/26, 89, 59, , 8, 3, 15
2021/6/27, 90, 63, , 9, 2, 13
2021/6/28, 108, 46, , 7, 2, 9
2021/6/29, 67, 46, , 5, 2, 9
2021/6/30, 84, 27, , 4, 2, 7
2021/1/5, 74, 27, , 11, 4, 3
2021/1/6, 35, 79, , 13, 4, 5
2021/1/7, 59, 26, , 10, 7, 4
2021/1/8, 46, 28, , 15, 3, 5
2021/1/9, 60, 43, , 21, 6, 6
2021/1/10, 77, 28, , 13, 5, 4
2021/1/11, 51, 59, , 21, 6, 6
2021/1/12, 97, 159, , 26, 8, 9
2021/1/13, 158, 162, , 22, 5, 9
2021/1/14, 129, 87, , 23, 9, 11
2021/1/15, 95, 110, , 15, 4, 8
2021/1/16, 125, 59, , 16, 4, 7
2021/1/17, 82, 50, , 14, 4, 6
2021/1/18, 49, 67, , 18, 5, 8
2021/1/19, 66, 50, , 15, 7, 11
2021/1/20, 57, 72, , 23, 5, 14
2021/1/21, 149, 83, , 29, 5, 12
2021/1/22, 170, 68, , 27, 7, 11
2021/1/23, 144, 53, , 27, 4, 4
2021/1/24, 118, 77, , 39, 9, 13
2021/1/25, 174, 89, , 44, 10, 15
2021/1/26, 183, 71, , 28, 1, 6
2021/1/27, 174, 94, , 34, 7, 8
2021/1/28, 185, 46, , 7, 1, 2
2021/1/29, 17, 61, , 25, 6, 6
2021/1/30, 95, 78, , 28, 6, 10
2021/1/31, 138, 73, , 20, 4, 12
2021/2/1, 148, 45, , 12, 1, 6
2021/2/2, 81, 37, , 10, 2, 4
2021/2/3, 46, 59, , 19, 9, 6
2021/2/4, 98, 34, , 17, 7, 13
2021/2/5, 110, 92, , 25, 5, 12
2021/2/6, 205, 77, , 22, 4, 10
2021/2/7, 121, 40, , 9, 2, 7
2021/2/8, 62, 57, , 17, 3, 9
